Subject,Label,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,Pupil,Pupil,Pupil,Pupil,Pupil,Pupil,Pupil,HR,RT
Experiment 741 Participant 0,0,-0.0518158012,-0.0518158012,-0.1648450839,-0.1938047532,-1.4298630371,0.1758166095,0.2593082853,-1.2609598065,-0.0518158012,-1.0287649253,-0.8108315013,-0.9569350705,-0.0543545812,0.6847392296,0.3051569808,0.2493917646,0.8327633691,-0.2131705578,0.1072293405,-1.3793483586,-1.2225480705,-1.0949639369,-1.113622716,-0.1702165776,0.1725356095,0.3355614379,-0.0518158012,-1.4155724937,-0.4940659608,0.0295276412,-0.1122273934,-0.9334149467,-0.2207493334,0.2525283983,-0.0792481474,-0.0752702147,0.4042246818,0.3682192663,0.0190656122,-0.0822416556,-0.0952098858,-0.6151075053,-0.6332560887,-0.3020057935,-0.181307002,0.5347477369,0.6585801216,-0.8610164106,0.1398404643,-0.3781565992,-0.4919288368,-1.2410118969,-0.1868151377,-1.0055494751,-0.0281553065,-0.1116649349,-0.5843725033,-1.0333152358,0.3557893529,-0.1879744274,-0.6214752507,-0.920714925,-0.7514889805,-0.6450343632,-0.7368652894,0.8055117738,0.848912931
Experiment 741 Participant 0,0,1.8342793614,1.8342793614,0.6803450465,0.2367396305,-0.0642996505,0.2176995739,0.5364669334,-0.738813821,1.8342793614,0.3557638036,-0.1279192425,-0.1946238929,3.0080427824,1.14340757,1.2166498046,0.0133201436,0.429437007,0.806368155,-0.1410943424,0.2109889732,-1.3316096712,0.1938360945,-0.1379384207,-0.2043126387,-0.2824187012,1.3477590557,1.8342793614,0.155651101,-1.3583903285,1.0062639093,1.0191953675,-1.5005512765,-1.0166639329,1.2520307449,1.6860546811,1.7079320744,-0.758017984,1.1757709748,1.1542527579,1.2524087983,0.7808955006,0.093222737,0.997559397,1.6350413875,1.2515409046,0.840640001,0.4831220039,1.5421706222,-0.7868938323,0.2681588581,0.5319595893,0.9674927961,1.8520061128,0.8958544235,-1.3824173816,0.5357473462,-0.7076259948,0.1850034477,-0.092417507,-0.0429580934,0.4657494377,0.0391394375,0.6146075593,0.7723976739,0.3695462007,-1.7863811727,-0.5214284736
Experiment 741 Participant 0,0,-0.7318981915,-0.7318981915,1.0551642016,0.7177876169,-0.2567912371,0.3295161072,0.2590982895,1.1337871945,-0.7318981915,-0.539403734,-0.8679731341,-1.4129688141,-0.6170784542,-0.6938035163,-0.6135432973,-0.4780466758,-0.1516128401,-1.0671105035,-1.4553639987,-0.8759441803,-1.4710016361,-1.2689694739,0.6049091298,-0.5274398879,0.2262156633,0.2787115395,-0.7318981915,-0.0243229723,-0.7957405043,-0.4454137349,0.518844161,1.9565958434,1.0364401699,-0.8555665718,-0.7741692842,-0.7696840633,0.1673375285,-0.584285104,-0.54276303,-0.3195331655,-0.06810346,-0.0404477519,-1.0769431877,-1.2449203681,-1.238834198,-0.8991674058,0.2990867561,-0.0872621408,-0.9454608442,-0.3654621651,-0.9029924479,0.0737756317,-0.1579166925,0.2490276249,-0.9472279983,-0.2665083338,0.4048688723,1.2008531112,0.0564875355,-0.4506831568,-1.2209350081,-0.581096752,-0.477592946,-0.2674333391,-0.2683371685,-0.3533195543,2.5085948923
Experiment 741 Participant 0,0,-0.0518158012,-0.0518158012,-2.6775829244,-2.1147225576,-0.2281314057,1.7741419604,0.7049827085,-1.3209129888,-0.0518158012,0.6704728542,1.1289024845,-1.1868402044,-0.0543545812,-0.7192937664,-0.3224084041,-0.5866880136,-0.3842470889,-0.6186842115,-1.0667186792,-0.9068895548,-0.0443044506,0.2824739876,0.5640042293,-0.5175132151,-0.3796135536,0.6675457723,-0.0518158012,1.0803724744,0.1387625525,-1.9358489195,-0.1665965669,-0.9510061316,-0.3911137734,-0.3504386604,-0.0631085729,-0.0591424408,-0.7108195798,-0.8019892415,-0.2642463642,0.6024110201,0.4383645571,-0.3368519037,-1.0224818083,-0.728619931,-0.7185902316,1.2864175971,1.195440454,0.0501546468,-0.4591385804,-0.4312572704,-0.6341780938,-1.0263093266,-0.3646998521,-0.1232707137,-1.7102905964,-0.5970683603,-0.2941394288,-0.0441363462,-0.1271270421,-0.5278671779,-1.2973939428,-1.6314979419,-0.9790013471,-1.598430501,-0.6433329129,-0.4965568405,0.3791416912
Experiment 741 Participant 0,0,-0.2331711053,-0.2331711053,-0.6597817841,-0.730950642,-1.1800678605,0.0565667746,0.1903537586,-0.7462935613,-0.2331711053,-1.9998153565,-1.6808848719,3.3400986459,-0.2939251123,-0.9466577161,-0.9640469617,-0.233949493,0.867398284,-0.5661542881,-0.3258123181,0.029044578,0.5647694311,0.5152684754,1.0770159775,1.6836621284,0.7728354041,0.7382855635,-0.2331711053,1.3759984951,1.4664059522,-0.2994279164,0.5711996713,0.5059984938,-0.0823566433,-0.4742189172,-0.1820875169,-0.1780319109,0.7827876002,-0.1794207076,-0.7724312837,-0.2345022073,-0.2677431598,-0.8428022156,-1.2872231925,-0.9890194967,-0.9960301249,-0.1015646279,-0.6796379157,-0.587691565,-1.5266920413,-0.230199697,-1.0371072508,-1.0904736641,-0.7812843771,0.101701841,1.6936230705,0.7555881553,-0.7250367522,-0.1849659993,0.7077045109,-3.1947636936,-2.8873333924,-0.3166258312,-0.4336802786,-2.3500950003,-0.5364272212,-0.9907962519,-0.0260612499
Experiment 741 Participant 0,0,1.3083489796,1.3083489796,-0.6375991889,-1.0157809553,-1.3673404762,-0.1277983651,0.3999326896,-0.5178759015,1.3083489796,-0.4314227315,-0.4144276232,0.8528779551,1.0710931648,-0.0046958598,0.7446159611,0.6977511307,-0.2933973676,0.2130214669,-0.9270102983,-0.1914654731,-0.7034783379,0.7842701963,-0.1251045128,1.0848797137,-0.2249855888,1.3191179954,1.3083489796,-0.3910594424,-0.6930799541,0.6401649326,1.1251843783,-0.0990661999,0.0003176966,1.2390207986,0.7393624459,0.7427413616,-0.915020732,0.3296909305,0.0860448735,0.4167219975,0.4437116884,-0.1735614525,-0.1486567335,-0.0387187721,-0.1779606458,0.3897961857,0.7492938504,1.0718845145,0.5783379158,-0.1447235247,1.4992275084,1.5247425228,2.4405811642,0.9603987054,-0.3500199828,0.3448844806,-1.1442126372,-0.0641683031,-0.1674366429,0.3926632994,0.1183028103,-0.5031310738,-0.7331381468,-0.7826594574,-1.1770017974,-1.2641834798,2.363170611
Experiment 741 Participant 0,0,0.6282665892,0.6282665892,-0.3150564629,0.2114518127,1.2813497649,1.9843652856,1.715445017,-1.1070688997,0.6282665892,1.8299277986,2.1465649583,1.7120888656,0.997056425,-1.3006509765,-0.4461737809,-0.4801456938,-0.0256851759,-1.2430243755,-1.8264963599,0.1729637979,-1.2954498139,-0.0976750344,2.0365981145,1.0293394969,-0.9117506812,0.8967071071,0.6282665892,-0.1108802434,0.1459462123,-0.4215341274,0.4679672236,0.2472674935,0.8404144647,1.2060506033,0.5593302372,0.5627890503,0.37954737,1.0552802263,0.8303045133,0.8858690612,1.0441427541,1.2485590478,1.1545651275,0.7140227225,0.8823878778,0.8871738095,-0.5010458422,0.3395699455,-1.0506219971,0.568806975,1.3344559218,1.4582080268,1.0235509169,1.7641087026,0.1949162952,0.3942578444,1.3099230179,0.4810193646,0.317523785,-0.2908762271,-0.0108088092,1.089688362,1.5585454581,0.3117360291,-0.6623476029,-0.1558890317,-1.3945998902
Experiment 741 Participant 0,0,-0.0518158012,-0.0518158012,0.1860564873,0.6250553005,0.7731826958,0.2596297416,0.7139767144,-0.7178721414,-0.0518158012,-0.2543308087,-0.7707579878,0.1129348467,-0.0543545812,-0.4747591198,-0.1735160358,-0.1243376549,-0.5413305184,-0.5738202532,0.2140156353,0.357280837,0.1262253778,-1.0565037047,-0.2517435107,1.1880096373,-0.3299570299,-1.093221828,-0.0518158012,1.0853672973,-0.0914078455,0.0804154,0.7029717615,2.0834682828,2.9573772186,3.339797799,0.2929473028,0.2193222997,-1.2090472778,-0.5344513593,-0.4608528849,0.0251828204,-0.1525414158,-0.7394366744,-1.1534426304,-0.7228606748,-0.5946715879,-0.4003491611,0.0125888616,-0.4888078582,-1.2482464461,-0.9708936386,-1.4049150364,0.0058860644,0.0190573216,0.4734770396,0.3146751322,0.8937076828,-1.0596526649,-2.8047951,-1.2270436157,0.5173089037,-0.2581646902,0.8716260365,0.7394744626,-0.5915908444,-0.6556798969,-0.9080802673,-2.0718110445
Experiment 741 Participant 0,0,1.3083489796,1.3083489796,0.6759538376,0.0656743536,0.6300006682,-1.2075534511,-1.4932018237,-1.4367601785,1.3083489796,0.0828562975,0.5292040997,0.1038936831,1.0710931648,-1.2263497799,0.5183480192,0.6977511307,-0.6939387095,-1.3398888283,-4.1740953896,-0.3944962154,-1.2104597817,0.3353005289,-2.1704143011,-2.2492204979,1.6663723526,1.1841625794,1.3083489796,-0.2292232046,0.4207310059,0.0939309055,0.9674908554,0.1475415657,0.0623406459,0.8047242629,1.7199014443,1.7225645436,0.1805957293,0.2018117279,0.4936944846,0.7333464164,0.6902311103,0.3598249687,1.5622665085,2.646562663,2.7869626496,1.113216166,-0.6812901854,-0.9151124508,-1.5920758565,-0.4560626905,1.6551893538,3.196384732,3.9288004669,2.000143978,-0.0709089513,-1.4950970153,-1.5530811198,1.3375288849,0.1398555436,-0.2831902246,-0.5739901201,-0.0391238981,0.7737149684,0.0857970898,0.3347970539,0.2808794356,1.0691071324
Experiment 741 Participant 0,0,0.6282665892,0.6282665892,-0.1409643189,0.3201874053,0.7033514449,-0.6722624196,0.2304680118,-0.154834179,0.6282665892,-0.6482689292,-1.1316603944,-1.0003586435,0.6222785498,-0.2056842869,0.0590474452,0.3260671191,0.4656005327,-0.0569661799,-0.3546809488,-0.2386819531,-0.2466027951,0.3486519199,1.6947846782,-0.2832555839,-0.3011897266,0.3755568593,0.6282665892,-0.26939162,-0.0166912876,-1.0146240834,0.4312261044,-0.3125381964,-0.208137868,0.4665339218,0.6957615091,0.6995239362,0.1947485023,0.5866962454,0.9031840704,0.8081667955,0.5271615138,-0.434202974,-1.965124517,-1.3820167567,-1.3095113586,-0.5151347402,-0.9617928903,-2.1842050632,-1.1198545461,-1.712097909,-0.0505350433,-0.2482893622,0.3359897153,2.3415473884,-0.7880374059,0.51450576,-1.2941458918,-0.5034734566,-1.0319055258,0.4569221013,0.3010641649,-0.1313750589,-0.668888417,-1.6722286579,-0.7446809498,0.5692884646,-0.4197695485
Experiment 741 Participant 0,0,-0.9223212608,-0.9223212608,-2.8847740422,-3.0473480491,-0.7762994965,0.6962334178,0.7022475027,0.8683970661,-0.9223212608,0.5763146833,0.4881801602,0.7898643237,-0.3045706155,-0.2829594527,-1.2743360059,-1.0034484186,-0.003464869,-1.195222337,-1.1458129381,-1.0269596693,0.7926206501,0.6589239855,-0.5909809957,-0.6324701934,1.3773896711,-1.0513232703,-0.9223212608,-0.0408982781,-0.6898600958,-0.9315445629,-0.0063765957,-0.7525612606,-1.8087290313,-1.467883721,-0.9640868446,-0.9594581041,-1.362797155,-3.4860506663,-2.8174787306,-0.5841339234,-0.4103962667,-1.2753349154,-1.5906838403,-1.2031421438,-0.8751197333,1.1697212557,0.3551768927,-0.2653259912,-0.7590434482,-2.8036540572,-1.4097607464,-2.2516579279,-1.7010967113,-1.3392692981,1.9929597875,2.3922908295,0.3494818169,0.0256974591,-1.3438313031,0.900685355,0.761594944,0.2224198016,-0.8207153011,-1.1194229773,-0.7695734179,-0.4965568405,-0.1360191755
Experiment 741 Participant 0,0,1.8342793614,1.8342793614,-0.9543241882,-1.7292088399,-1.5556254309,-0.8042100621,-0.2054200028,-0.1790632164,1.8342793614,1.3621525207,0.4965031488,1.1113826393,3.0041808605,3.7783717229,4.3569172792,3.4160920627,0.1075384459,1.1204330923,-0.0304433724,-0.6871859983,-0.147265261,0.9631659178,0.5124286118,-0.7486099399,-1.953332653,-0.5037493057,1.8342793614,-2.0749163438,-1.058280652,-0.871457257,1.5919761164,-0.8065664711,-0.8711490819,1.4016120483,1.6983954986,1.7079320744,0.9898343228,2.4069169464,1.3588704465,0.4507500725,0.5700485982,-0.3642859786,-0.4410231619,0.1223420524,-0.0564991074,-1.7830451771,-0.6781744604,-0.3968264899,0.3210123279,1.1580043657,-0.1020075059,1.0058116251,1.5188752719,1.6275468166,0.117829558,0.6275918241,-0.2745080847,0.4805130908,1.7501284694,0.2050811605,1.1401307818,0.8579232965,0.4370471042,0.912493027,0.8577863931,0.159898428,-1.2042128404
Experiment 741 Participant 0,0,1.3083489796,1.3083489796,0.8578778616,0.5556625387,0.2140523019,0.1153332244,-1.787656204,1.046920408,1.3083489796,1.9494755454,0.9652241369,-0.5022051498,1.0710931648,0.8667831403,0.8967882838,0.6977511307,-0.465170628,-0.7162429656,-0.3927554966,-1.5273125747,1.0088833856,0.8810867816,-0.0838478922,2.0967852999,0.0019919713,-1.0397588625,1.3083489796,-1.255820192,-0.5198099897,-0.6776625505,1.0433451422,-1.1337279595,-0.9211365579,0.6743680787,1.2008228737,1.2038653497,0.29927723,0.4761440787,0.8297206907,1.241673931,1.2076007174,-0.8722440524,-0.021851794,1.4654587605,1.3152078351,-0.0782216641,-1.3636943992,-1.1580178868,-2.6391603246,-2.1205189586,-0.9543449564,-0.1599897882,0.5837881273,2.3628593617,-0.5381196442,0.0417193581,-0.1215767623,-1.0300806763,-0.5842163237,0.1785720566,-0.6125512226,-1.5613304534,-1.4611639933,-2.9115531003,-0.9875550257,-0.4965568405,-0.0367409295
Experiment 741 Participant 0,0,0.6282665892,0.6282665892,-0.7554712623,-1.4634349087,-0.6285511848,0.0435571407,-0.5830952192,0.380835189,0.6282665892,0.5157768237,0.588109844,0.9804512513,0.6511747509,1.114039164,1.0705366036,0.4663248904,-0.0843307353,-0.8195520545,-1.3325215861,-0.857822507,-1.5077354623,0.0375589817,0.2037205097,-0.9373930269,-0.382846856,-1.1834794632,0.6282665892,0.3735920525,1.2819528803,0.226876647,0.1160839246,-1.3804199036,-1.1153330767,-0.096504198,0.6521708379,0.655802343,-2.1272118292,-1.7512030028,-1.6315488579,-0.571408514,-0.648813206,-1.7476666637,-0.8176729214,0.5534458604,0.6822229429,-0.3687938708,-1.638340875,-1.8360694102,-1.1464851686,-1.6806873404,-0.7209899211,-0.749808757,0.0123202816,-1.4218441719,1.3035460358,0.93019285,0.0215564833,-0.8568861604,0.3032233813,-0.1488507226,-0.4087205484,0.1311116686,0.4643806167,0.4848865614,-0.7044354861,-0.2709198951,-0.1747504811
Experiment 741 Participant 0,0,-0.0518158012,-0.0518158012,-0.421898207,-0.1914074674,0.52886618,0.5916951618,0.7558367712,0.1978736321,-0.0518158012,-0.3222053002,-1.0096040385,-0.3497119196,-0.0543545812,-2.803796125,-0.4610964988,-0.1243376549,1.2881549516,0.7024417126,0.0239156154,0.2948713533,-0.5229665915,-0.2127058218,0.8377733927,-0.7830031575,-0.4076539504,0.6122256011,-0.0518158012,0.4282939308,-0.5624433217,-1.0161234472,-0.2185655145,-1.3251121304,-1.4036384901,0.516717743,-0.0773115014,-0.2259540577,0.1929587174,-0.9888243454,-1.1094281361,-0.3698325484,-0.3394360742,-0.6238965472,-1.3304650039,-1.8037646042,-1.5464506188,-1.7064396815,-1.3929199253,0.2136066177,0.9215949248,2.2315961625,2.5338866533,-0.8427730634,-0.3254209494,-1.0136486824,-0.4472433229,0.3698289338,0.0349763506,0.6737004693,-0.9027047763,-1.8889748295,-1.7317047555,-2.00462147,-1.5624603995,-1.4898279803,-0.3817061495,0.7947370613,0.4566260818
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
